X,Y,id,@id,addr:city,addr:street,denotation,genus,leaf_cycle,leaf_type,natural,species,species:es,@timestamp,@version,@changeset,@user,@uid,name,tourism,species:mp,wikidata,wikipedia,description,addr:housenumber,ele,species:wikidata,species:wikipedia,website,species:ma,crown_type,circumference,diameter_crown,height,height_trunk,addr:city_2,species:en,addr:city_1,species:es1
-73.2321698,-39.843991,node/4588314614,node/4588314614,,,,,,,tree,,,2017/01/04 01:58:06+00,1,44887634,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.232147,-39.8440561,node/4588314615,node/4588314615,,,,,,,tree,,,2017/01/04 01:58:06+00,1,44887634,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2335195,-39.8442209,node/4593446602,node/4593446602,,,,,,,tree,,,2017/01/06 22:22:14+00,1,44968539,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2649343,-39.807966,node/4612340117,node/4612340117,Valdivia,Avenida Los Robles,avenue,Castanea,evergreen,broadleaved,tree,Castanea sativa,Castaño de Indias,2018/12/18 00:51:19+00,7,65566757,galileo_01,8578202,,,,,,,,,,,,,,,,,,,,,
-73.2649928,-39.8079473,node/4612340118,node/4612340118,Valdivia,Avenida Los Robles,,Cupressus,evergreen,needleleaved,tree,,Ciprés,2018/12/18 00:51:19+00,7,65566757,galileo_01,8578202,,,,,,,,,,,,,,,,,,,,,
-73.2324501,-39.8425259,node/4612540645,node/4612540645,,,,,,,tree,,,2018/05/07 00:12:54+00,2,58742912,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2399709,-39.8434134,node/4633755456,node/4633755456,,,,,,,tree,,,2017/01/26 00:25:34+00,1,45494921,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2460384,-39.8410912,node/4633755457,node/4633755457,,,,,,,tree,,,2017/01/26 00:25:34+00,1,45494921,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2461154,-39.8413373,node/4633755458,node/4633755458,,,,,,,tree,,,2017/01/26 00:25:34+00,1,45494921,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2363792,-39.8157372,node/4636115230,node/4636115230,,,,,evergreen,broadleaved,tree,,,2017/01/26 22:48:18+00,1,45533634,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2361529,-39.8159058,node/4636115231,node/4636115231,,,,,,,tree,,,2018/12/13 13:04:55+00,2,65441404,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2354708,-39.8144263,node/4636122512,node/4636122512,,,,,,,tree,,,2017/12/25 00:10:57+00,2,54898138,osx35ter,6252964,,,,,,,,,,,,,,,,,,,,,
-73.2345192,-39.8150509,node/4636122513,node/4636122513,,,decoration,,,,tree,,,2017/01/26 22:53:30+00,1,45533816,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2468331,-39.8110758,node/4638162607,node/4638162607,,,,,,,tree,,,2017/01/27 18:03:33+00,1,45569193,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2438361,-39.8089509,node/4638162608,node/4638162608,,,,,,,tree,,,2017/01/27 18:03:33+00,1,45569193,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2434676,-39.8090938,node/4638162609,node/4638162609,,,,,,,tree,,,2017/01/27 18:03:33+00,1,45569193,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2435888,-39.8090367,node/4638162610,node/4638162610,,,,,,,tree,,,2017/01/27 18:03:33+00,1,45569193,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2418977,-39.8098101,node/4638162611,node/4638162611,,,park,Luma,evergreen,broadleaved,tree,Luma apiculata,Arrayán,2019/09/02 19:27:36+00,2,74011145,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2418136,-39.8098248,node/4638162612,node/4638162612,Valdivia,Avenida Arturo Prat,park,,,broadleaved,tree,,,2019/09/02 19:27:36+00,2,74011145,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2418352,-39.8128099,node/4638162613,node/4638162613,,,,,evergreen,broadleaved,tree,,,2017/01/27 18:03:33+00,1,45569193,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2423441,-39.8172375,node/4638162614,node/4638162614,,,,,evergreen,broadleaved,tree,,,2017/01/27 18:03:33+00,1,45569193,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2423369,-39.8171665,node/4638162615,node/4638162615,Valdivia,Beauchef,garden,Pseudotsuga,evergreen,needleleaved,tree,PSEUDOTSUGA MENZIESII,,2018/11/02 05:38:11+00,3,64101298,gonzalo muñoz lillo,882871,,,,,,,,,,,,,,,,,,,,,
-73.2426289,-39.8195725,node/4638175714,node/4638175714,,,,,,,tree,,,2017/01/27 18:14:17+00,1,45569494,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2426169,-39.8196379,node/4638175715,node/4638175715,,,,,,,tree,,,2017/01/27 18:14:17+00,1,45569494,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2489523,-39.8154767,node/4673946967,node/4673946967,,,,,,broadleaved,tree,,,2017/02/08 03:40:12+00,1,45903958,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2694721,-39.8321774,node/4717480220,node/4717480220,,,,,,,tree,,,2019/10/31 17:45:46+00,3,76461926,Evandering,6172527,,,,,,,,,,,,,,,,,,,,,
-73.2695553,-39.8321941,node/4717480221,node/4717480221,,,,,,,tree,,,2019/10/31 17:45:46+00,3,76461926,Evandering,6172527,,,,,,,,,,,,,,,,,,,,,
-73.269625,-39.8322087,node/4717480222,node/4717480222,,,,,,,tree,,,2019/10/31 17:45:46+00,3,76461926,Evandering,6172527,,,,,,,,,,,,,,,,,,,,,
-73.2697007,-39.832221,node/4717480223,node/4717480223,,,,,,,tree,,,2019/10/31 17:45:46+00,3,76461926,Evandering,6172527,,,,,,,,,,,,,,,,,,,,,
-73.2697599,-39.8322345,node/4717480224,node/4717480224,,,,,,,tree,,,2019/10/31 17:45:46+00,3,76461926,Evandering,6172527,,,,,,,,,,,,,,,,,,,,,
-73.2698195,-39.8322466,node/4717480225,node/4717480225,,,,,,,tree,,,2019/10/31 17:45:46+00,3,76461926,Evandering,6172527,,,,,,,,,,,,,,,,,,,,,
-73.269887,-39.83226,node/4717480226,node/4717480226,,,,,,,tree,,,2019/10/31 17:45:46+00,3,76461926,Evandering,6172527,,,,,,,,,,,,,,,,,,,,,
-73.2177973,-39.8351886,node/4719496304,node/4719496304,Valdivia,Avenida Francia,avenue,,,,tree,,,2019/09/24 19:06:32+00,4,74874184,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2243677,-39.8367321,node/4719526923,node/4719526923,,,,,,,tree,,,2017/03/06 01:48:47+00,1,46610719,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2243797,-39.8370768,node/4719526924,node/4719526924,,,,,,,tree,,,2017/03/06 01:48:47+00,1,46610719,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2243605,-39.8369054,node/4719526925,node/4719526925,,,,,,,tree,,,2017/03/06 01:48:48+00,1,46610719,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2244109,-39.836839,node/4719526926,node/4719526926,,,,,,,tree,,,2017/03/06 01:48:48+00,1,46610719,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2243701,-39.8372335,node/4719526927,node/4719526927,,,,,,,tree,,,2017/03/06 01:48:48+00,1,46610719,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2237099,-39.8369588,node/4719526928,node/4719526928,,,,,,,tree,,,2017/03/06 01:48:48+00,1,46610719,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2329283,-39.8409115,node/4719545627,node/4719545627,,,,,,,tree,,,2017/03/06 02:09:55+00,1,46610984,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2329152,-39.840982,node/4719545628,node/4719545628,,,,,,,tree,,,2017/03/06 02:09:55+00,1,46610984,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2328875,-39.8410626,node/4719545629,node/4719545629,,,,,,,tree,,,2017/03/06 02:09:55+00,1,46610984,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2328773,-39.8411219,node/4719545630,node/4719545630,,,,,,,tree,,,2017/03/06 02:09:55+00,1,46610984,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2328409,-39.841255,node/4719545631,node/4719545631,,,,,,,tree,,,2017/03/06 02:09:55+00,1,46610984,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2330143,-39.8406015,node/4719545632,node/4719545632,,,,,,,tree,,,2017/03/06 02:09:55+00,1,46610984,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2329968,-39.8406575,node/4719545633,node/4719545633,,,,,,,tree,,,2017/03/06 02:09:56+00,1,46610984,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2692522,-39.8322331,node/4719564342,node/4719564342,,,,,,,tree,,,2019/10/31 17:45:46+00,3,76461926,Evandering,6172527,,,,,,,,,,,,,,,,,,,,,
-73.2693243,-39.8322517,node/4719564343,node/4719564343,,,,,,,tree,,,2019/10/31 17:45:46+00,3,76461926,Evandering,6172527,,,,,,,,,,,,,,,,,,,,,
-73.2326157,-39.8414862,node/4737552688,node/4737552688,Valdivia,Avenida Pedro Montt,park,Sophora,evergreen,broadleaved,tree,Sophora cassioides,Pelú,2019/10/11 05:05:44+00,6,75542504,Awo,196556,,,,,,,,,Q3237144,es:Sophora cassioides,https://es.wikipedia.org/wiki/Sophora_cassioides,,,,,,,,,,
-73.2390152,-39.8301787,node/4739158596,node/4739158596,Valdivia,Carlos Haverbeck,park,Pseudotsuga,evergreen,needleleaved,tree,Pseudotsuga menziesii,,2019/09/24 19:22:00+00,3,74874749,Awo,196556,,,,,,,,,,,https://es.wikipedia.org/wiki/Pseudotsuga_menziesii,,,,,,,,,,
-73.238402,-39.833371,node/4739164086,node/4739164086,Valdivia,Tornagaleón,street,Castanea,,broadleaved,tree,Castanea sativa,Castaño de Indias,2019/08/05 17:11:03+00,3,73033886,Awo,196556,,,,,,,,,Q22699,es:Castanea sativa,https://es.wikipedia.org/wiki/Castanea_sativa,,,,,,,,,,
-73.2349096,-39.8303332,node/4739168457,node/4739168457,,,,,,,tree,,,2017/03/17 04:06:35+00,1,46916577,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2364871,-39.8327097,node/4739184167,node/4739184167,,,,,,,tree,,,2017/03/17 04:27:30+00,1,46916855,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2350911,-39.8324302,node/4739184169,node/4739184169,,,,,,,tree,,,2018/03/11 23:57:28+00,2,57096088,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2349861,-39.8328397,node/4739184170,node/4739184170,,,,,,,tree,,,2017/03/17 04:27:30+00,1,46916855,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2350305,-39.8326638,node/4739184171,node/4739184171,,,,,,,tree,,,2018/03/11 23:57:28+00,2,57096088,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2347434,-39.8338825,node/4739184172,node/4739184172,,,,,,,tree,,,2017/03/17 04:27:30+00,1,46916855,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2347304,-39.8339288,node/4739184173,node/4739184173,,,,,,,tree,,,2017/03/17 04:27:30+00,1,46916855,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2346929,-39.8341326,node/4739184174,node/4739184174,,,,,,,tree,,,2017/03/17 04:27:30+00,1,46916855,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2372662,-39.8151307,node/4812201090,node/4812201090,,,,,,,tree,,,2019/09/30 21:51:35+00,2,75121328,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2379168,-39.8151299,node/4812205149,node/4812205149,,,urban,,deciduous,broadleaved,tree,,,2017/09/12 18:32:44+00,2,51982358,nyuriks,339581,Betula pendula,,,,,,,,Q156895,es:Betula pendula,,,,,,,,,,,
-73.236766,-39.8153398,node/4812213567,node/4812213567,,,,,,,tree,,,2019/09/30 21:51:35+00,2,75121328,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2366401,-39.8154019,node/4812213568,node/4812213568,,,,,,,tree,,,2019/09/30 21:51:35+00,2,75121328,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2367662,-39.8154135,node/4812213569,node/4812213569,,,,,,,tree,,,2019/09/30 21:51:35+00,2,75121328,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.247264,-39.8136088,node/4813486592,node/4813486592,,,,,,,tree,,,2017/04/24 12:57:14+00,1,48090414,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.1292694,-39.7340542,node/4815803587,node/4815803587,,,,,,,tree,,,2017/04/25 14:45:46+00,1,48127862,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2519809,-39.8103462,node/4894524703,node/4894524703,Valdivia,Avenida Los Laureles,urban,Sophora,evergreen,broadleaved,tree,Sophora cassioides,Pelú,2018/05/01 14:01:17+00,6,58585148,felipeedwards,337684,,,,Q3237144,es:Sophora cassioides,,,,Q3237144,es:Sophora cassioides,,,,,,,,,,,
-73.2504984,-39.8110068,node/4894569510,node/4894569510,Valdivia,Gabriela Mistral,garden,Trachycarpus,evergreen,broadleaved,tree,Trachycarpus fortunei,Palmera excelsa,2018/08/25 05:09:26+00,2,61976382,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2502225,-39.8104601,node/4894569511,node/4894569511,,,,,,,tree,,,2017/06/04 01:24:23+00,1,49231901,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2495332,-39.8103035,node/4894569512,node/4894569512,,,,,,,tree,,,2017/06/04 01:24:23+00,1,49231901,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2439957,-39.8161272,node/4894569513,node/4894569513,Valdivia,Esmeralda,urban,Acer,deciduous,broadleaved,tree,Acer palmatum,Arce Japonés,2018/08/27 21:47:27+00,4,62052702,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2410198,-39.8303165,node/4894569516,node/4894569516,,,,,,,tree,,,2017/06/04 01:24:23+00,1,49231901,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2411778,-39.8307467,node/4894569517,node/4894569517,,,,,,,tree,,,2017/06/04 01:24:23+00,1,49231901,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2412185,-39.8308355,node/4894569518,node/4894569518,,,,,,,tree,,,2017/06/04 01:24:23+00,1,49231901,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2412462,-39.830923,node/4894569519,node/4894569519,,,,,,,tree,,,2017/06/04 01:24:23+00,1,49231901,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2412674,-39.8310068,node/4894569520,node/4894569520,,,,,,,tree,,,2017/06/04 01:24:23+00,1,49231901,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2413081,-39.8310919,node/4894569521,node/4894569521,,,,,,,tree,,,2017/06/04 01:24:24+00,1,49231901,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2413276,-39.8311782,node/4894569522,node/4894569522,,,,,,,tree,,,2017/06/04 01:24:24+00,1,49231901,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2414421,-39.8314822,node/4894569524,node/4894569524,,,,,,,tree,,,2017/06/04 01:24:24+00,1,49231901,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2414764,-39.8315614,node/4894569525,node/4894569525,,,,,,,tree,,,2017/06/04 01:24:24+00,1,49231901,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2414936,-39.8317512,node/4894569527,node/4894569527,,,,,,,tree,,,2017/06/04 01:24:24+00,1,49231901,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2415108,-39.8318469,node/4894569528,node/4894569528,,,,,,,tree,,,2017/06/04 01:24:24+00,1,49231901,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2415151,-39.831936,node/4894569529,node/4894569529,,,,,,,tree,,,2017/06/04 01:24:24+00,1,49231901,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2414765,-39.8325095,node/4894569530,node/4894569530,Valdivia,Avenida Francia,,,,,tree,,,2018/05/07 00:01:09+00,2,58742820,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2414782,-39.8325887,node/4894569531,node/4894569531,Valdivia,Avenida Francia,,,,,tree,,,2018/05/07 00:01:08+00,2,58742820,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2406019,-39.8339625,node/4894571755,node/4894571755,,,,,,,tree,,,2017/06/04 01:32:08+00,1,49231963,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2404956,-39.8340784,node/4894571756,node/4894571756,,,,,,,tree,,,2017/06/04 01:32:08+00,1,49231963,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2402353,-39.8343257,node/4894571757,node/4894571757,,,,,,,tree,,,2017/06/04 01:32:08+00,1,49231963,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2399873,-39.8345706,node/4894571758,node/4894571758,,,,,,,tree,,,2017/06/04 01:32:08+00,1,49231963,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2398656,-39.8346782,node/4894571759,node/4894571759,,,,,,,tree,,,2017/06/04 01:32:09+00,1,49231963,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2364353,-39.8386713,node/4894571771,node/4894571771,,,,,,,tree,,,2017/06/04 01:32:09+00,1,49231963,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.230345,-39.8519562,node/4967044745,node/4967044745,,,,,,,tree,,,2017/07/12 23:41:54+00,1,50243240,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2301219,-39.8518574,node/4967044746,node/4967044746,,,,,,,tree,,,2017/07/12 23:41:54+00,1,50243240,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2305761,-39.8525507,node/4967044757,node/4967044757,,,,,,,tree,,,2017/07/12 23:41:54+00,1,50243240,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2305678,-39.8526418,node/4967044758,node/4967044758,,,,,,,tree,,,2017/07/12 23:41:54+00,1,50243240,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.3866574,-39.8758726,node/5009696074,node/5009696074,,,,,,,tree,,,2017/08/02 15:13:11+00,1,50783342,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.387023,-39.8756155,node/5009696080,node/5009696080,,,,,,,tree,,,2017/08/02 15:13:11+00,1,50783342,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.4001394,-39.8704023,node/5009900278,node/5009900278,,,,,,,tree,,,2017/08/02 17:15:02+00,1,50786161,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.4001953,-39.8703254,node/5009900279,node/5009900279,,,,,,,tree,,,2017/08/02 17:15:02+00,1,50786161,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.4003678,-39.8703692,node/5009900280,node/5009900280,,,,,,,tree,,,2017/08/02 17:15:02+00,1,50786161,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.4003754,-39.8702835,node/5009900281,node/5009900281,,,,,,,tree,,,2017/08/02 17:15:02+00,1,50786161,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.4006609,-39.8704948,node/5009900282,node/5009900282,,,,,,,tree,,,2017/08/02 17:15:02+00,1,50786161,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.4006368,-39.870416,node/5009900283,node/5009900283,,,,,,,tree,,,2017/08/02 17:15:02+00,1,50786161,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.4004262,-39.8706516,node/5009900284,node/5009900284,,,,,,,tree,,,2017/08/02 17:15:02+00,1,50786161,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.4002118,-39.8705844,node/5009900285,node/5009900285,,,,,,,tree,,,2017/08/02 17:15:02+00,1,50786161,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.4005632,-39.8707198,node/5009900286,node/5009900286,,,,,,,tree,,,2017/08/02 17:15:02+00,1,50786161,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.4021714,-39.8706394,node/5009900314,node/5009900314,,,,,,,tree,,,2017/08/02 17:15:03+00,1,50786161,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.4019591,-39.870619,node/5009900315,node/5009900315,,,,,,,tree,,,2017/08/02 17:15:03+00,1,50786161,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.4023307,-39.8710197,node/5009900316,node/5009900316,,,,,,,tree,,,2017/08/02 17:15:03+00,1,50786161,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.4023006,-39.870767,node/5009900317,node/5009900317,,,,,,,tree,,,2017/08/02 17:15:03+00,1,50786161,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.4023307,-39.8708268,node/5009900318,node/5009900318,,,,,,,tree,,,2017/08/02 17:15:03+00,1,50786161,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.4020476,-39.8707698,node/5009900319,node/5009900319,,,,,,,tree,,,2017/08/02 17:15:03+00,1,50786161,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.4019148,-39.8708268,node/5009900320,node/5009900320,,,,,,,tree,,,2017/08/02 17:15:03+00,1,50786161,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.3856189,-39.8752845,node/5009915752,node/5009915752,,,,,,,tree,,,2017/08/02 17:15:05+00,1,50786161,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.3855868,-39.8752249,node/5009915753,node/5009915753,,,,,,,tree,,,2017/08/02 17:15:05+00,1,50786161,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.3851506,-39.8745247,node/5009915754,node/5009915754,,,,,,,tree,,,2017/08/02 17:15:05+00,1,50786161,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.3836858,-39.872418,node/5009923476,node/5009923476,,,,,,,tree,,,2017/08/02 17:18:44+00,1,50786243,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.3836231,-39.872321,node/5009923477,node/5009923477,,,,,,,tree,,,2017/08/02 17:18:44+00,1,50786243,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2322018,-39.8164755,node/5012912354,node/5012912354,,,,,,,tree,,,2017/08/03 22:12:27+00,1,50821678,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2323441,-39.8163691,node/5012912355,node/5012912355,,,,,,,tree,,,2017/08/03 22:12:27+00,1,50821678,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2320634,-39.8165583,node/5012912356,node/5012912356,,,,,,,tree,,,2017/08/03 22:12:27+00,1,50821678,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.3984716,-39.8727989,node/5027155180,node/5027155180,,,,,,,tree,,,2017/08/10 20:40:52+00,1,51014553,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.3981326,-39.8726866,node/5027155181,node/5027155181,,,,,,,tree,,,2017/08/10 20:40:52+00,1,51014553,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.3983385,-39.8731616,node/5027155186,node/5027155186,,,,,,,tree,,,2017/08/10 20:40:52+00,1,51014553,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.3984085,-39.8731247,node/5027155187,node/5027155187,,,,,,,tree,,,2017/08/10 20:40:52+00,1,51014553,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.3985863,-39.8730587,node/5027155188,node/5027155188,,,,,,,tree,,,2017/08/10 20:40:52+00,1,51014553,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.3985513,-39.8731337,node/5027155189,node/5027155189,,,,,,,tree,,,2017/08/10 20:40:52+00,1,51014553,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.3984857,-39.8731885,node/5027155190,node/5027155190,,,,,,,tree,,,2017/08/10 20:40:52+00,1,51014553,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.3953494,-39.8667465,node/5028944496,node/5028944496,,,,,,,tree,,,2017/08/11 15:12:02+00,1,51037288,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.3992471,-39.8684483,node/5033277987,node/5033277987,,,,,,,tree,,,2017/08/13 23:19:02+00,1,51094563,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.399204,-39.86845,node/5033277988,node/5033277988,,,,,,,tree,,,2017/08/13 23:19:02+00,1,51094563,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.234836,-39.8184292,node/5035534090,node/5035534090,,,,,,,tree,,,2017/08/14 21:22:52+00,1,51123050,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2347192,-39.8185013,node/5035534091,node/5035534091,,,,,,,tree,,,2017/08/14 21:22:52+00,1,51123050,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2345697,-39.8186031,node/5035534092,node/5035534092,,,,,,,tree,,,2019/10/01 00:20:33+00,2,75123377,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.3621581,-39.8631031,node/5071980089,node/5071980089,,,,,,,tree,,,2017/08/31 17:44:33+00,1,51622973,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.246119,-39.815335,node/5176545128,node/5176545128,,,,,,,tree,,,2017/10/19 16:01:56+00,1,53072407,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2482913,-39.8174256,node/5176545129,node/5176545129,Valdivia,General Lagos,garden,Jubaea,evergreen,broadleaved,tree,Jubaea chilensis,Palma chilena,2018/08/10 06:39:24+00,3,61522884,Awo,196556,,,Lilla,,,,,,,,,,,,,,,,,,
-73.2481125,-39.81756,node/5176545130,node/5176545130,,,,,,,tree,,,2017/10/19 16:01:56+00,1,53072407,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2405962,-39.8299479,node/5176570719,node/5176570719,,,,,,,tree,,,2017/10/19 16:18:14+00,1,53072862,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.237216,-39.8325842,node/5176579890,node/5176579890,,,,,,,tree,,,2017/10/19 16:22:39+00,1,53072997,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2373932,-39.832708,node/5176579891,node/5176579891,,,,,,,tree,,,2017/10/19 16:22:39+00,1,53072997,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2378179,-39.8327865,node/5176579892,node/5176579892,,,,,,,tree,,,2017/10/19 16:22:39+00,1,53072997,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2377179,-39.8328353,node/5176579893,node/5176579893,,,,,,,tree,,,2017/10/19 16:22:39+00,1,53072997,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2374681,-39.8330324,node/5176579894,node/5176579894,,,,,,,tree,,,2017/10/19 16:22:39+00,1,53072997,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2373137,-39.8330289,node/5176579895,node/5176579895,,,,,,,tree,,,2017/10/19 16:22:39+00,1,53072997,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.237057,-39.8329975,node/5176579896,node/5176579896,,,,,,,tree,,,2017/10/19 16:22:39+00,1,53072997,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2490474,-39.8198939,node/5246385924,node/5246385924,Valdivia,Ernesto Riquelme,street,Aesculus,deciduous,broadleaved,tree,Aesculus hippocastanum,,2018/06/13 22:13:49+00,3,59825867,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2489447,-39.8199109,node/5246385925,node/5246385925,,,,,,,tree,,,2017/11/24 22:55:20+00,1,54061546,Awo,196556,,,,,,,,,,,,,,,,,,,,,
